id,id2,label,name,utterances,列3
q6ec8,56,instruct,g,and then move downwards a few centimetres and left ,
q6ec8,57,query_w,f,how far ,
q6ec8,58,query_yn,g,er mm do you have a stile ,
q6ec8,59,check,f,quite a bit up ,
q6ec8,60,reply_y,g,mmhmm ,
q6ec8,61,reply_y,f,yeah ,
q6ec8,62,ready,g,well ,
q6ec8,63,reply_w,g,what you want to do is move along until you are level with the left of the stile ,
q6ec8,64,instruct,g,and then move up to the top of the stile so that you're on the left-hand side of it ,
q6ec8,65,acknowledge,f,okay ,
q6ec8,66,ready,g,now ,
q6ec8,67,instruct,g,if you move right so that you are level with the right-hand edge of the stile now and above it ,
q6ec8,68,acknowledge,f,that's me ,
q6ec8,69,acknowledge,g,uh-huh ,
q6ec8,70,instruct,g,and then up ,
q6ec8,71,query_yn,f,do you have a popular tourist spot ,
q6ec8,72,reply_n,g,ah no ,
q6ec8,73,acknowledge,f,no okay ,
q6ec8,74,ready,g,right ,
q6ec8,75,instruct,g,if you move up a few centimetres and stop and then move right a few centimetres and stop ,
q6ec8,76,acknowledge,f,okay ,
q6ec8,77,ready,g,okay ,
q6ec8,78,query_yn,g,now do you have a dead tree about ha-- three quarters of the way up the page on the right-hand side ,
q6ec8,79,reply_n,f,ehm no ,
q6ec8,80,check,g,you do-- ,
q6ec8,81,ready,f,well ,
q6ec8,82,explain,f,i've got a dutch elm ,
q6ec8,83,acknowledge,g,yeah well tha-- that's fine ,
q6ec8,84,ready,g,now ,
q6ec8,85,instruct,g,if you can move so that from where you are at the moment diagonally until you're underneath the tree ,
q6ec8,86,align,f,it's about just above the middle of the page on the right-hand side ,
q6ec8,87,reply_y,g,that's right that's right yeah ,
q6ec8,89,instruct,g,so you have a diagonal line ,
q6ec8,90,query_w,f,to whereabouts sorry ,
q6ec8,91,clarify,g,just underneath the bottom of the tree ,
q6ec8,92,acknowledge,f,right okay ,
q6ec8,93,ready,g,now ,
q6ec8,94,instruct,g,if you can move around the tree so that you end up at the top of it on the right-hand side ,
q6ec8,95,acknowledge,f,right ,
q6ec8,96,ready,g,now ,
q6ec8,97,explain,g,on this map there is a viewpoint a great viewpoint and an east lake ,
q6ec8,98,acknowledge,f,uh-huh ,
q6ec8,99,align,f,at the top ,
q6ec8,100,reply_y,g,uh-huh ,
q6ec8,101,acknowledge,f,yeah ,
q6ec8,102,query_yn,g,do you have a great viewpoint ,
q6ec8,103,reply_y,f,yeah ,
q6ec8,104,explain,f,top left-hand corner ,
q6ec8,105,explain,g,no there's another one as well ,
q6ec8,106,explain,g,on this one ,
q6ec8,107,explain,f,i've got a ,
q6ec8,108,explain,f,i've got the east lake ,
q6ec8,109,acknowledge,g,uh-huh hmm ,
q6ec8,110,explain,f,and then underneath that on the right i've got a rocket launch pad ,
q6ec8,111,acknowledge,g,yeah ,
q6ec8,112,explain,g,on this one the viewpoint is underneath that and almost on the mid line maybe slightly left ,
q6ec8,113,acknowledge,f,right okay ,
q6ec8,114,ready,g,right ,
q6ec8,115,ready,g,so ,
q6ec8,115.9,instruct,g,if you can move from the where you are at the moment upwards and left so that you are just below the bottom of the lake and about midway along the lake ,
q6ec8,116,check,f,so i'm going up the edge of the page ,
q6ec8,116.6,uncodable,g,mm ,
q6ec8,117.1,clarify,g,you can move diagonally i reckon you could move diagonally 'cause you're going to be midway along the lake ,
q6ec8,117.5,explain,g,oh yeah i see what you mean ,
q6ec8,118,reply_n,g,no ,
q6ec8,119,clarify,g,midway along from the left to the right not from like the top to the bottom if you see what i mean ,
q6ec8,120,check,f,so i'm ,
q6ec8,121,ready,g,okay ,
q6ec8,122,check,f,i'm at the ,
q6ec8,123,ready,g,right ,
q6ec8,124,instruct,g,just take where you are at the moment ,
q6ec8,125,ready,f,right ,
q6ec8,126,explain,f,i'm at the top right-hand corner of the dutch elm tree ,
q6ec8,127,acknowledge,g,of the tree yeah right ,
q6ec8,129,uncodable,g,um ,
q6ec8,130,explain,g,the lake on this map has a viewpoint ,
q6ec8,131,acknowledge,f,uh-huh ,
q6ec8,132,explain,g,which is halfway along the bottom of the lake ,
q6ec8,133,acknowledge,f,mmhmm ,
q6ec8,135,instruct,g,and you want to move from where you are at the moment 'til halfway along the bottom of the lake ,
q6ec8,136,acknowledge,f,okay ,
q6ec8,137,check,f,diagonally about ,
q6ec8,138,reply_y,g,diagonally yeah ,
q6ec8,139,query_yn,f,and have you got a rocket launch pad ,
q6ec8,140,reply_n,g,no ,
q6ec8,141,ready,f,well ,
q6ec8,142,explain,f,it's underneath the right-hand point of the lake ,
q6ec8,143,acknowledge,g,on the right yeah uh-huh ,
q6ec8,145,query_yn,f,so will i just sort of go round that ,
q6ec8,146,reply_y,g,so go round it ,
q6ec8,147,clarify,g,to the left ,
q6ec8,148,acknowledge,f,right okay ,
q6ec8,149,clarify,g,and end up halfway along the bottom of the lake ,
q6ec8,150,acknowledge,f,right ,
q6ec8,152,acknowledge,f,okay ,
q6ec8,153,ready,g,right now ,
q6ec8,154,instruct,g,if you follow the bottom of the lake along to the left ,
q6ec8,155,acknowledge,f,mmhmm ,
q6ec8,156,instruct,g,and continue doing that until the lake effectively stops ,
q6ec8,157,align,f,and then it goes up and ,
q6ec8,158,reply_y,g,then it goes up ,
q6ec8,159,acknowledge,f,yeah ,
q6ec8,160,explain,g,in a sort of a curve ,
q6ec8,161,instruct,g,and if you can follow if you can continue to move left basing it on the line that you you're at just now until the left completely fini-- until the lake completely finishes ,
q6ec8,162,acknowledge,f,mmhmm ,
q6ec8,164,explain,g,because there's a bit above you ,
q6ec8,165,acknowledge,f,right okay ,
q6ec8,166,ready,g,so ,
q6ec8,167,instruct,g,if you cn you can actually do that and stop then that's that's it finished ,
q6nc1,2,instruct,g,you start to the left of sandy shore ,
q6nc1,4,instruct,g,eh make your way down towards the well go to the left of the well ,
q6nc1,5,query_w,f,the well ,
q6nc1,6,reply_w,g,the well just ehm opposite sandy shore ,
q6nc1,7,acknowledge,f,opposite sandy shore ,
q6nc1,8,query_w,f,the well ,
q6nc1,9,reply_w,g,the well at the tip of crane bay ,
q6nc1,10,acknowledge,f,the tip of crane bay ,
q6nc1,11,ready,f,okay ,
q6nc1,12,check,f,you mean the right-hand side ,
q6nc1,13,reply_n,g,no ,
q6nc1,14,explain,g,it's at to the left of crane bay ,
q6nc1,15,acknowledge,f,ah right d-- ,
q6nc1,16,explain,g,oh the well is to the left of the crane bay ,
q6nc1,17,ready,g,right ,
q6nc1,18,instruct,g,you have to go around the well to the left of the well ,
q6nc1,19,query_w,f,well ,
q6nc1,20,reply_w,g,the well ,
q6nc1,21,align,g,you know where crane bay is ,
q6nc1,22,reply_y,f,yeah ,
q6nc1,23,explain,f,it's just a thingmy yeah ,
q6nc1,24,explain,g,it's just at the tip of crane bay ,
q6nc1,25,check,f,just at the top left-hand ,
q6nc1,26,clarify,g,the tip the tip of crane bay the bottom of crane bay ,
q6nc1,28,acknowledge,f,oh right okay ,
q6nc1,29,clarify,g,just opposite sandy shore ,
q6nc1,30,align,g,right ,
q6nc1,31,reply_y,f,okay ,
q6nc1,32,ready,g,right now ,
q6nc1,33,instruct,g,you go down sandy shore round past the well ,
q6nc1,34,check,f,down sandy shore round past the well ,
q6nc1,35,reply_y,g,uh-huh ,
q6nc1,36,clarify,g,keeping to the left ,
q6nc1,37,align,g,right ,
q6nc1,38,query_w,f,the well ,
q6nc1,39,reply_w,g,the well ,
q6nc1,40,query_w,f,what is the well ,
q6nc1,41,reply_w,g,the well you know a well where you throw the bucket into the water then ,
q6nc1,42,ready,f,well ,
q6nc1,43,explain,f,there's no well here ,
q6nc1,44,check,g,is there no well there ,
q6nc1,45,reply_n,f,no ,
q6nc1,47,acknowledge,g,right okay right never mind ,
q6nc1,49,explain,g,you go ,
q6nc1,50,instruct,f,you've got an iron bridge and local residents and stuff and hills ,
q6nc1,51,query_w,g,what have you got what what is uh ,
q6nc1,52,align,g,see on your map at the bottom of cra-- bay crane bay ,
q6nc1,53,query_w,g,what have you got ,
q6nc1,54,reply_w,f,iron bridge ,
q6nc1,56,acknowledge,g,iron bridge ,
q6nc1,57,ready,g,yeah ,
q6nc1,58,instruct,g,well go round that ,
q6nc1,59,align,g,right ,
q6nc1,60,check,f,go around that ,
q6nc1,61,reply_y,g,uh-huh ,
q6nc1,62,query_w,f,the top of it or the bottom of it ,
q6nc1,63,reply_w,g,the bottom of it ,
q6nc1,64,acknowledge,f,uh-huh ,
q6nc1,65,instruct,g,go around it and ehm up towards your right ,
q6nc1,66,align,g,right ,
q6nc1,67,ready,g,now ,
q6nc1,68,align,g,you know where the local residents stay ,
q6nc1,69,reply_y,f,uh-uh uh-huh ,
q6nc1,70,ready,g,right now ,
q6nc1,71,align,g,you know how there's a groove in crane bay ,
q6nc1,72,acknowledge,f,a groove in crane bay ,
q6nc1,73,reply_y,f,yeah ,
q6nc1,74,explain,f,a slight one ,
q6nc1,75,align,g,right ,
q6nc1,77,reply_y,f,mmhmm ,
q6nc1,78,ready,g,uh-huh right ,
q6nc1,79,instruct,g,you go up to there and at that point you turn right ,
q6nc1,80,query_w,f,you go up to there and turn ,
q6nc1,81,clarify,g,right ,
q6nc1,82,check,f,right ,
q6nc1,83,reply_y,g,uh-huh ,
q6nc1,84,instruct,g,you go along um now you go along do-- you know the ehm hang on hang on right wait stop there a minute ,
q6nc1,85,query_yn,f,uh-huh ,
q6nc1,86,acknowledge,g,is there a wood to the right of crane bay ,
q6nc1,86.9,reply_y,f,yeah ,
q6nc1,87,explain,f,woodlands ,
q6nc1,88,acknowledge,g,woo-- right okay ,
q6nc1,89,check,f,woodlands trees and all that yeah ,
q6nc1,90,reply_y,g,uh-huh yeah ,
q6nc1,91,ready,g,right ,
q6nc1,92,instruct,g,don't go right to the very end go about to the middle between crane bay and the wood and stop there ,
q6nc1,93,align,g,right ,
q6nc1,94,check,f,crane bay and wood and stop middle ,
q6nc1,95,reply_y,g,uh-huh stop in the middle ,
q6nc1,96,clarify,g,don't go right along to the woods ,
q6nc1,97,align,g,right ,
q6nc1,98,reply_y,f,uh-huh ,
q6nc1,99,ready,g,now ,
q6nc1,100,query_yn,g,have you got a does crane bay go on into a forked stream ,
q6nc1,101,reply_w,f,it's got a sort of a stream gurgling brook ,
q6nc1,102,acknowledge,g,right okay ,
q6nc1,103,ready,g,go ehm ,
q6nc1,104,instruct,g,beside that stream ,
q6nc1,105,acknowledge,f,mmhmm ,
q6nc1,106,align,g,right ehm ,
q6nc1,107,explain,f,this this map is hopeless by the way ,
q6nc1,108,instruct,g,go beside the stream ,
q6nc1,109,acknowledge,f,uh-huh ,
q6nc1,110,ready,g,now ,
q6nc1,111,query_yn,g,have you got farmed land ,
q6nc1,112,reply_w,f,ehm i've got na-a-a-a-a ,
q6nc1,113,ready,g,right well ,
q6nc1,114,explain,f,i've got gurl-- g-- gurgling brook right at the right at the bottom is a dead tree ,
q6nc1,116,query_yn,g,does it ,
q6nc1,118,acknowledge,g,yeah yeah right ,
q6nc1,119,query_yn,g,see before the dead tree does the stream divide ,
q6nc1,120,reply_w,f,it sort of just goes round doesn't div-- ,
q6nc1,121,reply_y,f,yeah it divides ,
q6nc1,122,acknowledge,g,right ,
q6nc1,123,instruct,g,go down to the division ,
q6nc1,124,align,g,right ,
q6nc1,125,reply_y,f,uh-huh ,
q6nc1,126,instruct,g,right down to the division beside the stream stop there ,
q6nc1,127,acknowledge,f,uh-huh ,
q6nc1,128,ready,g,right ,
q6nc1,129,align,g,see to the right of the dead tree ,
q6nc1,130,query_w,g,what is it ,
q6nc1,131,reply_w,f,nothing much it's just mountain stream that's ,
q6nc1,132,ready,g,right ,
q6nc1,133,instruct,g,well go round that to the right of it go round it ,
q6nc1,134,check,f,around it ,
q6nc1,135,reply_y,g,uh-huh ,
q6nc1,136,acknowledge,f,uh-huh ,
q6nc1,136.9,acknowledge,g,right ,
q6nc1,137,align,g,then ,
q6nc1,138,ready,g,you stop just at the bottom of the dea-- not just ehm ,
q6nc1,139,instruct,g,you know where it says dead tree ,
q6nc1,140,align,f,mmhmm ,
q6nc1,142,instruct,g,just stop at the bottom there at the bottom of the dead tree just a few millimetres below the dead tree ,
q6nc1,143,align,g,right ,
q6nc1,144,reply_y,f,okay ,
q6nc1,145,explain,f,my map is turning out really really bad ,
q6nc1,146,acknowledge,f,okay go ,
q6nc1,147,ready,g,right ,
q6nc1,148,acknowledge,f,dead tree murgey ,
q6nc1,149,ready,g,go ehm right ,
q6nc1,150,instruct,g,from the dead tree go down a few centimetres ,
q6nc1,151,acknowledge,f,uh-huh ,
q6nc1,152,align,g,right ,
q6nc1,153,reply_y,f,yeah ,
q6nc1,154,align,g,have you gone down a wee bit yeah ,
q6nc1,155,reply_y,f,yeah ,
q6nc1,156,ready,g,right now ,
q6nc1,157,align,g,is you know how the forked stream divided ,
q6nc1,158,reply_y,f,mmhmm ,
q6nc1,159,align,g,see at the bottom of the left-hand of the division ,
q6nc1,160,query_yn,g,is there a lagoon ,
q6nc1,161,reply_y,f,mm yeah ,
q6nc1,162,ready,g,right uh ,
q6nc1,163,align,g,you know where you stopped ,
q6nc1,164,reply_y,f,mmhmm ,
q6nc1,165,instruct,g,take it along to the lagoon ,
q6nc1,166,check,f,right to the lagoon ,
q6nc1,167,reply_y,g,uh-huh ,
q6nc1,168,acknowledge,f,mmhmm ,
q6nc1,169,ready,g,right ,
q6nc1,170,instruct,g,stop there ,
q6nc1,170.5,ready,g,now ,
q6nc1,171,instruct,g,go down the lagoon next to the lagoon mark it next to the lagoon ,
q6nc1,172,check,f,i go right down to the lagoon ,
q6nc1,173,reply_y,g,uh-huh ,
q6nc1,174,clarify,g,and stop at the bottom of the lagoon ,
q6nc1,175,acknowledge,f,mmhmm ,
q6nc1,176,align,g,right ,
q6nc1,176.9,align,g,right you got it ,
q6nc1,177,reply_y,f,yeah ,
q6nc1,178,ready,g,right ,
q6nc1,179,query_yn,g,now see further down from the lagoon is there rock fall ,
q6nc1,179.9,query_yn,g,and green bay ,
q6nc1,180,uncodable,f,mm ,
q6nc1,182,reply_y,f,there's green bay yeah ,
q6nc1,183,ready,g,right ,
q6nc1,184,query_yn,g,there's a pirate ship isn't there ,
q6nc1,185,reply_y,f,yeah ,
q6nc1,186,ready,g,right ,
q6nc1,187,query_yn,g,have you got just above green bay is there rock fall ,
q6nc1,188,reply_n,f,no rock fall ,
q6nc1,189,explain,f,there's a computer controlled sub ,
q6nc1,190,ready,g,right right ,
q6nc1,191,instruct,g,from the bottom of the lagoon take your marker round that sub ,
q6nc1,192,check,f,around it ,
q6nc1,193,reply_y,g,uh-huh ,
q6nc1,194,check,f,right down to it around it ,
q6nc1,195,reply_y,g,uh-huh ,
q6nc1,196,clarify,g,above it you know round it ,
q6nc1,197,acknowledge,f,above it yeah ,
q6nc1,198.5,acknowledge,g,right okay ,
q6nc1,199.1,ready,g,and ehm now ,
q6nc1,199.5,uncodable,g,eh ,
q6nc1,200,align,g,green bay ,
q6nc1,201,reply_y,f,angie yeah green bay ,
q6nc1,202,explain,g,there's a kind of ehm ,
q6nc1,202.5,uncodable,g,er ,
q6nc1,203,instruct,g,right take it round round there ,
q6nc1,204,ready,g,righ-- ,
q6nc1,204.9,explain,g,there's a kind of eh tip made at green bay ,
q6nc1,205,align,g,you know where the sub is ,
q6nc1,206,reply_y,f,mmhmm ,
q6nc1,207,check,f,right that right down to the left ,
q6nc1,208,reply_y,g,uh-huh yeah yeah ,
q6nc1,210,instruct,f,how about it ,
q6nc1,211,query_w,g,take it through there ,
q6nc1,212,acknowledge,f,uh-huh ,
q6nc1,213,align,g,right ,
q6nc1,214,instruct,g,stop there ,
q6nc1,215,ready,g,now ,
q6nc1,216,instruct,g,take it to the pi-- ,
q6nc1,217,query_yn,g,is there a pirate ship there ,
q6nc1,218,reply_y,f,yeah ,
q6nc1,219,ready,g,right well ,
q6nc1,220,instruct,g,take it down a bit ,
q6nc1,221,acknowledge,f,down a bit ,
q6nc1,222,instruct,g,from that tip ,
q6nc1,223,align,g,right ,
q6nc1,225,reply_y,f,mmhmm ,
q6nc1,226,instruct,g,down a few centimetres and take it down to the right towards the pirate ship and that's where you finish ,
q6nc1,227,acknowledge,f,okay ,
q6nc1,228,align,f,fine ,
q6nc1,229,acknowledge,g,got it ,
q6nc2,1,ready,g,right ,
q6nc2,2,instruct,g,start just above a telephone kiosk ,
q6nc2,3,acknowledge,f,yeah ,
q6nc2,4,check,f,the thing the cross that says start yeah ,
q6nc2,5,check,g,does it ,
q6nc2,6,reply_y,f,uh-huh ,
q6nc2,7,ready,g,right ,
q6nc2,8,instruct,g,now you go down on the the left-hand side the telephone ,
q6nc2,9,acknowledge,f,the left-hand side right ,
q6nc2,10,instruct,g,down past the stone circle ,
q6nc2,11,query_w,f,the what ,
q6nc2,12,reply_w,g,the stone circle ,
q6nc2,13,explain,f,i've not got a stone circle ,
q6nc2,14,query_yn,f,you got a have you got a broken gate to the right and at the bottom of the telephone kiosk ,
q6nc2,15,reply_y,g,yeah ,
q6nc2,16,explain,g,and underneath right underneath the s-- telephone kiosk at the bottom there's a stone circle ,
q6nc2,17,acknowledge,f,oh right ,
q6nc2,18,explain,f,i don't have that ,
q6nc2,19,ready,f,now ,
q6nc2,20,query_w,f,how f-- roughly how far down is that ,
q6nc2,21,reply_w,g,eh say about five centimetres on the map ,
q6nc2,22,ready,f,right ,
q6nc2,23,check,f,so it's about in a l-- in a straight down from telephone kiosk ,
q6nc2,24,reply_y,g,yeah ,
q6nc2,25,check,f,and about in a line with the the writing of broken gate roughly ,
q6nc2,26,reply_y,g,yeah ,
q6nc2,27,explain,g,the broken gate ends the left-hand side of broken gate is the right-hand side the stone circle ,
q6nc2,28,acknowledge,f,right ,
q6nc2,29,uncodable,g,whe-- whe-- ,
q6nc2,30,query_w,f,and where's the st-- the other side the stone circle eh ,
q6nc2,31,reply_w,g,eh the left-hand side of the telephone kiosk ,
q6nc2,32,acknowledge,f,right ,
q6nc2,33,query_w,f,and the bottom it's just at the writing of broken gate or ,
q6nc2,34,reply_n,g,no ,
q6nc2,35,explain,g,it's it's eh it's about three centimetres down from the broken gate ,
q6nc2,36,acknowledge,f,right ,
q6nc2,37,explain,g,which is called farmer's gate ,
q6nc2,38,acknowledge,f,right ,
q6nc2,39,check,f,so i want to go from start to underneath ,
q6nc2,40,reply_y,g,underneath the stone circle ,
q6nc2,41,check,f,sort of it's directly down from telephone kiosk ,
q6nc2,42,reply_y,g,yeah ,
q6nc2,43,acknowledge,f,right ,
q6nc2,43.9,explain,f,right i'm there ,
q6nc2,44,ready,g,right ,
q6nc2,45,align,g,you're underneath it ,
q6nc2,46,reply_y,f,uh-huh ,
q6nc2,47,ready,g,right ,
q6nc2,48,instruct,g,you go up past the end of the stone circle ,
q6nc2,49,query_yn,f,eh underneath the broken gate ,
q6nc2,50,reply_n,g,no ,
q6nc2,51,clarify,g,you go up past the stone circle ,
q6nc2,52,instruct,g,and around the top of the the farmer's gate the gate ,
q6nc2,53,check,f,so i go between the the circle the stone circle and the gate then ,
q6nc2,54,reply_y,g,yeah ,
q6nc2,55,check,f,so that's quite a small space is it i i presume ,
q6nc2,56,reply_y,g,yeah ,
q6nc2,57,acknowledge,f,right ,
q6nc2,58,query_w,f,and where where should i end up ,
q6nc2,59,reply_w,g,just stop above the farmer's gate ,
q6nc2,60,ready,f,right ,
q6nc2,61,query_yn,f,directly above it ,
q6nc2,62,reply_y,g,yeah ,
q6nc2,63,acknowledge,f,right ,
q6nc2,64,align,g,you there ,
q6nc2,65,reply_y,f,uh-huh straight above it ,
q6nc2,66,ready,g,right now ,
q6nc2,67,query_yn,g,do you have the meadow ,
q6nc2,68,reply_y,f,yeah i do ,
q6nc2,69,check,f,on the bottom r-- bottom right ,
q6nc2,70,reply_y,g,right ,
q6nc2,71,ready,g,well ,
q6nc2,72,instruct,f,uh-huh ,
q6nc2,73,reply_y,g,you just ignore that completely ,
q6nc2,75,align,g,right ,
q6nc2,76,reply_y,f,uh-huh ,
q6nc2,77,instruct,g,what do well basically you go up sort of a very slight diagonal line until you're above the meadow ,
q6nc2,78,acknowledge,f,right ,
q6nc2,79,check,f,so it's just a sort of very small gradient above the meadow ,
q6nc2,80,reply_y,g,yeah ,
q6nc2,81,acknowledge,f,right ,
q6nc2,82,ready,g,right ,
q6nc2,83,query_yn,g,have you got what have you got the lake ,
q6nc2,84,reply_n,f,no ,
q6nc2,85,acknowledge,g,no ,
q6nc2,86,explain,f,i'm i'm und-- at the moment i'm underneath overnight accommodation and just almost in the i'm just in the beginning of the meadow ,
q6nc2,87,explain,g,i don't have that ,
q6nc2,89,explain,g,i don't have overnight accommodation ,
q6nc2,90,ready,f,right well ,
q6nc2,91,explain,f,that's just eh if you take the the left of the meadow and go straight up to eh then the overnight accommodation is straight up from the left of the meadow and it's just slightly above the well it's actually in a line with the start writing ,
q6nc2,92,ready,f,"if you put a wee ""x"" there for overnight accommodation ",
q6nc2,93,instruct,g,yeah well ,
q6nc2,94,instruct,g,that's that'll be that's probably where you should go then ,
q6nc2,95,instruct,g,if that's overnight accommodation probably want go there ,
q6nc2,96,ready,f,oh ,
q6nc2,97,query_w,f,wh-- where's your map say to go ,
q6nc2,98,reply_w,g,it doesn't say go anywhere it just it turns turns northwards ,
q6nc2,99,acknowledge,f,oh right i see ,
q6nc2,100,reply_w,g,a-- at that point ,
q6nc2,101,check,f,so i so it's going to overnight accommodation then ,
q6nc2,102,reply_y,g,yeah ,
q6nc2,103,query_w,f,where's it head after that ,
q6nc2,104,ready,g,right ,
q6nc2,105,reply_w,g,well it goes ,
q6nc2,106,instruct,f,i'll just just tell briefly and then i'll go to overnight accommodation we'll start again just sort of point of interest ,
q6nc2,107,reply_w,g,it goes up for it goes up for about ten ten or twelve centimetres it skirt-- it goes round the north of the the ruined monastery ,
q6nc2,108,ready,f,right right well ,
q6nc2,109,explain,f,i'll i'll move into overnight accommodation ,
q6nc2,110,check,f,and it just goes straight up from where i say overnight accommodation would be just right up northwards yeah ,
q6nc2,111,ready,g,oh ,
q6nc2,112,query_yn,g,where how f-- is it is your overnight accommodation directly above the meadow ,
q6nc2,113,reply_w,f,it's the middle of of it's a wee a wee house the middle of it is straight up from the meadow ,
q6nc2,114,acknowledge,g,right ,
q6nc2,115,reply_w,f,on the left of the meadow yo-- the the far left the meadow straight up from there ,
q6nc2,116,acknowledge,g,yeah ,
q6nc2,118,check,g,just above the wee birds ,
q6nc2,119,reply_y,f,yeah above the wee birds uh-huh ,
q6nc2,120,acknowledge,g,right that's tha-- the-- right i know where you are ,
q6nc2,121,reply_w,f,and sight and eh the start of it is s-- straight across from the start writing ,
q6nc2,122,acknowledge,g,right that's it ,
q6nc2,123,ready,f,so ,
q6nc2,124,acknowledge,g,right ,
q6nc2,125,explain,g,that's that's where on my map is ,
q6nc2,126,acknowledge,f,uh-huh ,
q6nc2,128,check,f,so i just want to go up from there ,
q6nc2,129,reply_y,g,uh-huh ,
q6nc2,130,query_w,f,which side of the ruined monastery should i sort of be coming out at the right side ,
q6nc2,131,check,g,oh have you got the ruined monastery ,
q6nc2,133,reply_y,f,yeah ,
q6nc2,134,explain,f,the ruined monastery's ,
q6nc2,135,ready,g,right ,
q6nc2,136,instruct,g,you should go up the right side and over over the top and down the left ,
q6nc2,137,explain,f,sort of ta-- ,
q6nc2,138,instruct,g,but then stop once you're at the left side of it ,
q6nc2,139,align,g,right ,
q6nc2,140,reply_y,f,right ,
q6nc2,141,ready,f,right ,
q6nc2,142,check,f,so i go straight up round to the right over the top and down by the left ,
q6nc2,143,reply_y,g,yeah ,
q6nc2,144,query_yn,f,and how far down so i'm just sort of where the writing is on the left-hand side ,
q6nc2,145,reply_w,g,just ,
q6nc2,147,reply_y,g,yeah just about there ,
q6nc2,148,acknowledge,f,right right i'm there ,
q6nc2,149,align,g,are you ,
q6nc2,150,reply_y,f,uh-huh ,
q6nc2,151,ready,g,right ,
q6nc2,152,instruct,g,we go w-- eh left right along ,
q6nc2,153,explain,g,'cause there's a lake just underneath that there's west lake ,
q6nc2,154,query_yn,g,have you got that ,
q6nc2,155,reply_n,f,no ,
q6nc2,156,explain,f,i've only got east lake i've not got west lake ,
q6nc2,157,ready,g,right ,
q6nc2,158,explain,g,we-- west lake is between the start and where you are and it's sort of a big circle and it's the b-- eh the the top of it's just just very just underneath the ruined monastery writing ,
q6nc2,159,acknowledge,f,uh-huh ,
q6nc2,160,explain,g,so it's just a sort of big circle ,
q6nc2,161,instruct,g,so if you draw that in ,
q6nc2,162,ready,f,right ,
q6nc2,163,check,f,it starts just under the ruined monastery it goes to the start ,
q6nc2,164,ready,f,and now what is it ,
q6nc2,165,instruct,g,well ,
q6nc2,165.5,query_w,g,it's it's sort of ,
q6nc2,166.1,query_w,f,what's this ,
q6nc2,166.5,instruct,f,ne-- excuse me ,
q6nc2,166.9,uncodable,g,it's above the start whereas the th-- what is it it's a sort of eh ,
q6nc2,167.1,query_w,g,how can i describe the shape ,
q6nc2,167.9,instruct,g,it go so straight along the top straight straight down the right-hand side ,
q6nc2,168,uncodable,g,right ,
q6nc2,168.6,align,g,just along a wee bit then a diagonal line up so it's like a triangle ,
q6nc2,169.1,instruct,f,uh ,
q6nc2,169.9,instruct,g,fo-- you could join the bottom of the lake with the start and the and the left-hand side of it to make a triangle ,
q6nc2,170,check,f,you join the the bottom ,
q6nc2,171,explain,f,oh see i've not got the bottom lake ,
q6nc2,172,check,f,the bottom lake's the start you say ,
q6nc2,173.9,reply_y,g,yeah ,
q6nc2,175,acknowledge,f,uh-huh ,
q6nc2,176,instruct,g,but it doesn't go right the way along to the start it stops about halfway ,
q6nc2,177,acknowledge,f,right ,
q6nc2,179,acknowledge,f,right okay ,
q6nc2,180,align,g,right ,
q6nc2,181,reply_y,f,i've got that roughly ,
q6nc2,182,query_yn,f,and where's the next point in the triangle just under the ruined monastery ,
q6nc2,183,reply_n,g,eh no wait a minute ,
q6nc2,184,query_w,g,what have you drawn ,
q6nc2,185,reply_w,f,i've got a ,
q6nc2,186,instruct,g,a line along the top ,
q6nc2,187,check,f,a line right a straight line along the top ,
q6nc2,188,reply_y,g,right ,
q6nc2,189,check,f,from from where i am sort of thing ,
q6nc2,190,reply_y,g,yeah ,
q6nc2,191,acknowledge,f,right ,
q6nc2,192,instruct,g,it's not really straight but it's but it's easier to draw it straight ,
q6nc2,193,acknowledge,f,oh ,
q6nc2,193.9,acknowledge,f,right uh-huh ,
q6nc2,195,acknowledge,f,right i've got that ,
q6nc2,196,ready,g,then ,
q6nc2,197,instruct,g,straight line down the right-hand side ,
q6nc2,198,query_w,f,eh to just the start bit down from down from where where's it start going down from the stile or from the start or what ,
q6nc2,199,reply_w,g,eh it's going down towards the start ,
q6nc2,200,acknowledge,f,right ,
q6nc2,201,query_w,f,straight down or sort of diagonally down towards it ,
q6nc2,202,reply_w,g,sort of s-- straight down ,
q6nc2,203,acknowledge,f,right ,
q6nc2,205,instruct,f,and the other one's sort of ,
q6nc2,206,query_w,g,it goes about three centimetres towards uh it stops at the start you know ,
q6nc2,207,instruct,f,uh-huh s-- right ,
q6nc2,208,acknowledge,g,in line with it it goes about three centimetres towards it ,
q6nc2,210,acknowledge,f,right ,
q6nc2,211,ready,g,right ,
q6nc2,212,instruct,g,and then goes up in a diagonal line for about five six centimetres ,
q6nc2,213,acknowledge,f,right ,
q6nc2,214,ready,g,and then ,
q6nc2,215,instruct,g,it g-- and then it joins with the start i-- it joins with the top ,
q6nc2,216,acknowledge,f,right okay f-- ,
q6nc2,217,align,g,right ,
q6nc2,218,acknowledge,f,five fi-- ,
q6nc2,219,ready,f,right ,
q6nc2,220,explain,f,i've got the sort of basic shape anyway so i should be able to a-- avoid it ,
q6nc2,221,instruct,g,avoid it ,
